//
/////////////////////////////////////////// EXTRASUNNY_LA
//
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult    TopCloudRGB  
// Midnight                                                                                                                                                                                                                                                                                                                                                                  
   30 30 30    173 173 173    255 255 255    100 158 199    102 174 197    255  54   0    255  54   0    2.96      1.0     0.16       127      22          64         455.0      66.0    0.89             120  65  65       255 255 255          97 127 122 240    127        37  96  94    127        57  66  40     50           120                 0              1.0         255 255 255 
// 5PM                                                                                                                                                                                                                                                                                                                                                                            
   30 30 30    170 170 170    255 255 255    103 152 185    105 167 183    255  36   0    255  36   0    3.07      1.0     0.17       121      28          42         455.0      66.0    0.86             120  57  57       120 120 120          99 116 110 240    127        36  97  96    127        60  66  41     50           120                 0              1.0         255 255 255 
// 6PM                                                                                                                                                                                                                                                                                                                                                                            
   30 30 30    166 166 166    255 255 255    106 147 171    108 161 169    255  18   0    255  18   0    3.19      1.0     0.19       115      34          21         455.0      66.0    0.83             120  48  48       200 107 100         101 105  98 240    127        34  98  97    127        63  66  42     50           120                 0              1.0         172 172 140 
// 7PM                                                                                                                                                                                                                                                                                                                                                                            
   30 30 30    163 163 163    255 255 255    109 142 157    111 155 155    255   0   0    255   0   0     3.3      1.0      0.2       110      40           0         455.0      66.0     0.8             120  40  40       200 123  96         103  95  87 240    127        33  99  99    127        66  66  44     50           120                 0              1.0         148 168 168 
// 8PM                                                                                                                                                                                                                                                                                                                                                                            
   30 30 30    163 163 163    255 255 255    109 142 189    165 155 130    255 128   0    155   0   0     2.0      0.6      0.3       100      60           0         455.0      66.0     1.0             120  40  40         0   0   0          67  67  67 240    127       124  66  44    127        66  55  23     50           120                 0              1.0         148 168 168 
// 9PM                                                                                                                                                                                                                                                                                                                                                                            
   21 21 30    163 163 163    255 255 255     64  78 117     89  99  97    255  66   4     80   4   0     1.5     0.55      0.4       130      80           0         455.0      66.0     1.0              95  33  25         0   0   0          55  70  81 240    127       124  95  84    127        55  51  23     50           116                 0              1.0         100  85  82 
// 10PM                                                                                                                                                                                                                                                                                                                                                                           
   13 13 30    163 163 163    255 255 255     20  15  45     13  44  65    255   5   8      5   8   0     1.0      0.5      0.5       160     100           0         455.0      66.0     1.0              70  27  10         0   0   0          44  73  96 240    127       124 124 124    127        45  47  23     50           112                 0              1.0          95  52  53 
// 11PM                                                                                                                                                                                                                                                                                                                                                                           
   16 21 30    148 148 148    255 255 255     10  11  28     11  40  65    255  66   4      5   4   0     1.0      0.5     0.45       180     100           0         452.5      83.0     1.0              50  23   5        30  33  34          31  56  74 240    127        95  95  95    127        66  51  25     50           116                 0              1.0          23  32  33 
//
/////////////////////////////////////////// EXTRASUNNY_SF
//
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult   TopCloudRGB
// Midnight                                                                                                                                                                                                                                                                                                                                                                 
   20 30 30    133 133 133    255 255 255     10  36  65     10  36  65    255 128   0      5   0   0     1.0      0.5      0.4       200     100           0         450.0     100.0     1.0              30  20   0       3   3   3        19  40  52 240    127        66  66  66    127        88  56  28      0           120                 0              1.0         3   3   3
// 1AM                                                                                                                                                                                                                                                                                                                                                                      
   20 30 30    135 135 135    255 255 255      8  35  65      8  35  65    255 128   0     55   0   0     0.8     0.46     0.52       190     100           0         450.8     100.0     1.0              38  21   2      12  11   9        19  40  52 240    127        66  72  66    127        88  54  27      0           120                 0              1.0        12  11   9
// 2AM                                                                                                                                                                                                                                                                                                                                                                      
   20 30 30    137 137 137    255 255 255      7  34  65      7  34  65    255 128   0    105   0   0     0.6     0.42     0.64       180     100           0         451.6     100.0     1.0              46  22   4      21  19  16        19  40  53 240    127        66  79  66    127        88  52  26      0           120                 0              1.0        21  19  16
// 3AM                                                                                                                                                                                                                                                                                                                                                                      
   20 30 30    139 139 139    255 255 255      6  33  65      6  33  65    255 128   0    155   0   0     0.4     0.38     0.76       170     100           0         452.4     100.0     1.0              54  24   6      31  27  22        20  40  54 240    127        66  85  66    127        88  50  25      0           120                 0              1.0        31  27  22
// 4AM                                                                                                                                                                                                                                                                                                                                                                      
   20 30 30    141 141 141    255 255 255      5  32  65      5  32  65    255 128   0    205   0   0     0.2     0.34     0.88       160     100           0         453.2     100.0     1.0              62  25   8      40  35  29        20  40  55 240    127        66  92  66    127        88  48  24      0           120                 0              1.0        40  35  29
// 5AM                                                                                                                                                                                                                                                                                                                                                                      
   20 30 30    143 143 143    255 255 255      4  32  66      4  32  66    255 128   0    255   0   0     0.0      0.3      1.0       150     100           0         454.0     100.0     1.0              70  27  10      50  43  36        21  41  56 240    127        66  99  66    127        88  47  23      0           120                 0              1.0        50  43  36
// 6AM                                                                                                                                                                                                                                                                                                                                                                      
   16 20 27    188 188 188    255 255 255    155 155 155    198 124  85    255 128   0    255 128   0     2.7      0.2      0.2       140     100           0         455.0      66.0     0.8             100  34  25     120  92  88       178 160 160 200    127        86  86  86    127       166  94   0      0           120                 0              1.0       120  92  88
// 7AM                                                                                                                                                                                                                                                                                                                                                                      
   12  0  0    188 188 188    255 255 255    155 155 155    198 124  85    255 128   0    255   0   0     1.7      1.0      0.1       100      50           0         455.0      66.0     0.5             120  40  40     159 142 106       145 170 170 240    127        86  86  86    127       166  94   0      0           120                 0              1.0       159 142 106
// 8AM                                                                                                                                                                                                                                                                                                                                                                      
   15  6  6    188 188 188    255 255 255    142 160 175    176 139 119    255 128   0    255  25   0    1.86      1.0      0.1       110      40          30         455.0      66.0     0.6             120  52  52     163 164 135       134 170 170 240    127        77  87  86    127       141  88   7      0           120                 0              1.0       163 164 135
// 9AM                                                                                                                                                                                                                                                                                                                                                                      
   19 12 12    188 188 188    255 255 255    129 165 195    154 154 153    255 128   0    255  51   0    2.02      1.0      0.1       120      30          60         455.0      66.0     0.7             120  64  64     167 187 165       123 170 170 240    127        69  89  87    127       117  82  14      0           120                 0              1.0       167 187 165
// 10AM                                                                                                                                                                                                                                                                                                                                                                     
   22 18 18    188 188 188    255 255 255    116 170 215    133 169 187    255 128   0    255  76   0    2.18      1.0      0.1       130      20          90         455.0      66.0     0.8             120  76  76     171 209 195       112 170 170 240    127        60  90  87    127        93  77  21      0           120                 0              1.0       171 209 195
// 11AM                                                                                                                                                                                                                                                                                                                                                                     
   26 24 24    188 188 188    255 255 255    103 175 235    111 184 221    255 128   0    255 102   0    2.34      1.0      0.1       140       9         120         455.0      66.0     0.9             120  88  88     175 232 225       101 170 170 240    127        52  92  88    127        69  71  28      0           120                 0              1.0       175 232 225
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult   TopCloudRGB
// Midday                                                                                                                                                                                                                                                                                                                                                                   
   30 30 30    188 188 188    255 255 255     90 180 255     90 200 255    255 128   0    255 128   0     2.5      1.0      0.1       150       0         150         455.0      66.0     1.0             120 100 100     180 255 255        90 170 170 240    127        44  94  89    127        45  66  36      0           120                 0              1.0       180 255 255
// 1PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    184 184 184    255 255 255     92 174 241     93 193 240    255 109   0    255 109   0    2.61      1.0     0.11       144       5         128         455.0      66.0    0.97             120  91  91     182 236 232        91 159 158 240    127        42  94  90    127        48  66  37      0           120                 0              1.0       182 236 232
// 2PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    180 180 180    255 255 255     95 169 227     96 187 226    255  91   0    255  91   0    2.73      1.0     0.13       138      11         107         455.0      66.0    0.94             120  82  82     185 217 209        93 148 146 240    127        40  95  91    127        51  66  38      0           120                 0              1.0       185 217 209
// 3PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    177 177 177    254 254 254     98 163 212     99 180 212    254  73   0    254  73   0    2.84      1.0     0.14       132      17          85         455.0      66.0    0.91             120  74  74     188 198 186        95 137 134 240    127        39  96  93    127        54  66  39      0           120                 0              1.0       188 198 186
// 4PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    173 173 173    255 255 255    100 158 199    102 174 197    255  54   0    255  54   0    2.96      1.0     0.16       127      22          64         455.0      66.0    0.89             120  65  65     191 179 164        97 127 122 240    127        37  96  94    127        57  66  40      0           120                 0              1.0       191 179 164
// 5PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    170 170 170    255 255 255    103 152 185    105 167 183    255  36   0    255  36   0    3.07      1.0     0.17       121      28          42         455.0      66.0    0.86             120  57  57     194 160 141        99 116 110 240    127        36  97  96    127        60  66  41      0           120                 0              1.0       194 160 141
// 6PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    166 166 166    255 255 255    106 147 171    108 161 169    255  18   0    255  18   0    3.19      1.0     0.19       115      34          21         455.0      66.0    0.83             120  48  48     197 141 118       101 105  98 240    127        34  98  97    127        63  66  42      0           120                 0              1.0       197 141 118
// 7PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    163 163 163    255 255 255    109 142 157    111 155 155    255   0   0    255   0   0     3.3      1.0      0.2       110      40           0         455.0      66.0     0.8             120  40  40     200 123  96       103  95  87 240    127        33  99  99    127        66  66  44      0           120                 0              1.0       200 123  96
// 8PM                                                                                                                                                                                                                                                                                                                                                                      
   30 30 30    163 163 163    255 255 255    109 142 189    165 155 130    255 128   0    155   0   0     2.0      0.6      0.3       100      60           0         455.0      66.0     1.0             120  40  40       0   0   0        67  67  67 240    127       124  66  44    127        66  55  23      0           120                 0              1.0         0   0   0
// 9PM                                                                                                                                                                                                                                                                                                                                                                      
   21 21 30    152 152 152    255 255 255     57  83 117     89  99  97    255  66   4     80   4   0     1.5     0.55      0.4       130      80           0         455.0      66.0     1.0              95  33  25       0   0   0        55  70  81 240    127       124  95  84    127        55  51  23      0           116                 0              1.0         0   0   0
// 10PM                                                                                                                                                                                                                                                                                                                                                                     
   13 13 30    141 141 141    255 255 255      5  25  45     13  44  65    255   5   8      5   8   0     1.0      0.5      0.5       160     100           0         455.0      66.0     1.0              70  27  10       0   0   0        44  73  96 240    127       124 124 124    127        45  47  23      0           112                 0              1.0         0   0   0
// 11PM                                                                                                                                                                                                                                                                                                                                                                     
   16 21 30    137 137 137    255 255 255      7  30  55     11  40  65    255  66   4      5   4   0     1.0      0.5     0.45       180     100           0         452.5      83.0     1.0              50  23   5       1   1   1        31  56  74 240    127        95  95  95    127        66  51  25      0           116                 0              1.0         2   2   2
//
/////////////////////////////////////////// CLOUDY_SF
//
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB     BottomCloudRG    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult   TopCloudRGB
// Midnight                                                                                                                                                                                                                                                                                                                                                   
   30 30 30    108 108 101    255 255 255     11  11  11     11  11  11     10  10   0     10   0   0     1.0      1.0      1.0       200     100           0        1150.0     -22.0     1.0              30  20   0       23  28  30       55  55  66 240    127        64  64  12    127        88  66  66    155             0                 0              1.0        45  47  49
// 1AM                                                                                                                                                                                                                                                                                                                                                        
   30 28 30    108 108 101    255 255 255     11  11  11     11  11  11     10  10   0     10   0   0     0.8      1.0      1.0       200     100           0        1150.0     -22.0     1.0              38  21   2       23  28  30       55  55  66 240    127        66  64  20    127        87  67  66    155             0                 0              1.0        45  47  49
// 2AM                                                                                                                                                                                                                                                                                                                                                        
   30 26 30    108 108 101    255 255 255     12  12  12     12  12  12     10  10   0     10   0   0     0.6      1.0      1.0       200     100           0        1150.0     -22.0     1.0              46  22   4       23  28  30       55  55  66 240    127        69  65  28    127        86  68  66    155             0                 0              1.0        45  47  49
// 3AM                                                                                                                                                                                                                                                                                                                                                        
   30 25 30    108 108 101    255 255 255     12  12  12     12  12  12     10  10   0     10   0   0     0.4      1.0      1.0       200     100           0        1150.0     -22.0     1.0              54  24   6       23  28  30       55  55  66 240    127        71  65  36    127        86  69  66    155             0                 0              1.0        45  47  49
// 4AM                                                                                                                                                                                                                                                                                                                                                        
   30 23 30    108 108 101    255 255 255     13  13  13     13  13  13     10  10   0     10   0   0     0.2      1.0      1.0       200     100           0        1150.0     -22.0     1.0              62  25   8       23  28  30       55  55  66 240    127        74  66  44    127        85  70  66    155             0                 0              1.0        45  47  49
// 5AM                                                                                                                                                                                                                                                                                                                                                        
   30 22 30    108 108 101    255 255 255     14  14  14     14  14  14     10  10   0     10   0   0     0.0      1.0      1.0       200     100           0        1150.0     -22.0     1.0              70  27  10       23  28  30       55  55  66 240    127        77  67  52    127        85  72  66    155             0                 0              1.0        45  47  49
// 6AM                                                                                                                                                                                                                                                                                                                                                        
   30 30 30    153 153 153    255 255 255     41  46  47     31  36  37     10  10   0     10   0   0     3.4      0.9      0.9       200     100           0        1150.0     -22.0     0.8             100  34  25       23  28  30       77  77  88 240    127        64  64  64    127        77  77  77    155             0               100              1.0        45  47  49
// 7AM                                                                                                                                                                                                                                                                                                                                                        
    5  5 12    153 153 153    255 255 255     62  72  75     62  72  75     10  10   0     10   0   0     0.0      0.7      0.8       200      50           0        1150.0     -22.0     0.5             120  40  40       46  58  61       77  77  88 240    127       124 124 124    127        48  48  48    155             0                 0              1.0        91  95  98
// 8AM                                                                                                                                                                                                                                                                                                                                                        
    5  5 12    146 147 147    255 255 255     74  86  90     74  86  90     10  10   0     10   0   0    0.56     0.66     0.78       176      40          24        1150.0     -22.0    0.46             120  52  52       92 116 123       86  86  95 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 9AM                                                                                                                                                                                                                                                                                                                                                        
    5  5 12    140 141 141    255 255 255     87 101 105     87 101 105     10  10   0     10   0   0    1.12     0.62     0.76       152      30          48        1150.0     -22.0    0.42             120  64  64       92 116 123       96  96 102 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 10AM                                                                                                                                                                                                                                                                                                                                                       
    5  5 12    134 135 135    255 255 255     99 115 120     99 115 120     10  10   0     10   0   0    1.68     0.58     0.74       128      20          72        1150.0     -22.0    0.38             120  76  76       92 116 123      105 105 110 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 11AM                                                                                                                                                                                                                                                                                                                                                       
    5  5 12    128 129 129    255 255 255    112 130 135    112 130 135     10  10   0     10   0   0    2.24     0.54     0.72       104       9          96        1150.0     -22.0    0.34             120  88  88       92 116 123      115 115 117 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB     BottomCloudRG    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult   TopCloudRGB
// Midday                                                                                                                                                                                                                                                                                                                                                     
    5  5 12    122 123 123    255 255 255    125 145 151    125 145 151     10  10   0     10   0   0     2.8      0.5      0.7        80       0         120        1150.0     -22.0     0.3             120 100 100       92 116 123      125 125 125 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 1PM                                                                                                                                                                                                                                                                                                                                                        
    5  8 14    122 123 123    255 255 255    116 134 140    116 134 140     10  10   0     10   0   0     2.9     0.57     0.74        80       0         102        1150.0     -22.0    0.37             120 100 100       92 116 123      124 125 126 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 2PM                                                                                                                                                                                                                                                                                                                                                        
    5 12 17    122 123 123    255 255 255    107 124 129    107 124 129     10  10   0     10   0   0     3.0     0.64     0.79        80       0          85        1150.0     -22.0    0.44             120 100 100       92 116 123      124 125 127 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 3PM                                                                                                                                                                                                                                                                                                                                                        
    5 15 19    122 122 122    254 254 254     98 113 118     98 113 118     10  10   0     10   0   0     3.1     0.71     0.83        80       0          68        1150.0     -22.0    0.51             120 100 100       92 116 123      124 126 128 240    127       123 123 123    127        48  48  48    155             0                 0              1.0       182 191 197
// 4PM                                                                                                                                                                                                                                                                                                                                                        
    5 19 22    122 123 123    255 255 255     89 103 107     89 103 107     10  10   0     10   0   0     3.2     0.79     0.87        80       0          51        1150.0     -22.0    0.59             120 100 100       92 116 123      123 126 130 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 5PM                                                                                                                                                                                                                                                                                                                                                        
    5 22 24    122 123 123    255 255 255     80  92  96     80  92  96     10  10   0     10   0   0     3.3     0.86     0.91        80       0          34        1150.0     -22.0    0.66             120 100 100       92 116 123      123 127 131 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 6PM                                                                                                                                                                                                                                                                                                                                                        
    5 26 27    122 123 123    255 255 255     71  82  85     71  82  85     10  10   0     10   0   0     3.4     0.93     0.96        80       0          17        1150.0     -22.0    0.73             120 100 100       92 116 123      123 127 132 240    127       124 124 124    127        48  48  48    155             0                 0              1.0       182 191 197
// 7PM                                                                                                                                                                                                                                                                                                                                                        
    5 30 30    123 123 123    255 255 255     62  72  75     62  72  75     10  10   0     10   0   0     3.5      1.0      1.0        80       0           0        1150.0     -22.0     0.8             120 100 100       46  58  61      123 128 134 240    127       124 124 124    127        48  48  48    155             0                 0              1.0        91  95  98
// 8PM                                                                                                                                                                                                                                                                                                                                                        
   30 30 30    108 108 108    255 255 255     62  72  75     62  72  75     10  10   0     10   0   0     2.0      1.0      1.0        80      50           0        1150.0     -22.0     1.0             120 100 100       46  58  61      122 126 134 240    127        64  64  55    127        48  48  48    155             0                 0              1.0        91  95  98
// 9PM                                                                                                                                                                                                                                                                                                                                                        
   30 30 30    108 108 108    255 255 255     51  59  61     46  54  56     10  10   0     10   0   0     1.5      1.0      1.0       140      75           0        1150.0     -22.0     1.0              95  63  55       46  58  61       99 101 111 240    127        64  64  33    127        48  48  48    155             0                 0              1.0        91  95  98
// 10PM                                                                                                                                                                                                                                                                                                                                                       
   30 30 30    108 108 108    255 255 255     41  46  47     31  36  37     10  10   0     10   0   0     1.0      1.0      1.0       200     100           0        1150.0     -22.0     1.0              70  27  10       23  28  30       77  77  88 240    127        64  64  12    127        48  48  48    155             0                 0              1.0        45  47  49
// 11PM                                                                                                                                                                                                                                                                                                                                                       
   30 30 30    108 108 104    255 255 255     26  28  29     21  23  24     10  10   0     10   0   0     1.0      1.0      1.0       200     100           0        1150.0     -22.0     1.0              50  23   5       23  28  30       66  66  77 240    127        64  64  12    127        68  57  57    155             0                 0              1.0        45  47  49
//
/////////////////////////////////////////// RAINY_SF
//
// Amb         Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult  TopCloudRGB
// Midnight                                                                                                                                                                                                                                                                                                                                                               
   20 30 30    135 173 197    255 255 255     10  10  10     20  20  20      0   0   0      0   0   0     1.0      1.0      0.5       200     100           0         650.0       5.0     1.0              30  20   0       0   0   0        59  68  77 240    127       124 124 124    127        16  48  10    155             0                 0              1.0       50  50  50
// 1AM                                                                                                                                                                                                                                                                                                                                                                    
   20 30 30    135 173 197    255 255 255     10  10  10     20  20  20      0   0   0      0   0   0     0.8      1.0     0.52       200     100           0         650.0       5.0     1.0              38  21   2       0   0   0        59  68  77 240    127       124 124 124    127        12  48  12    155             0                 0              1.0       50  50  50
// 2AM                                                                                                                                                                                                                                                                                                                                                                    
   20 30 30    135 173 197    255 255 255     10  10  10     20  20  20      0   0   0      0   0   0     0.6      1.0     0.54       200     100           0         650.0       5.0     1.0              46  22   4       0   0   0        59  68  77 240    127       124 124 124    127         9  48  14    155             0                 0              1.0       50  50  50
